University of California Santa Barbara;University of Central Florida;Arizona State University;Purdue University;University of Wisconsin Madison;|University of Central Florida;
Arizona State University;California State University Long Beach;Cleveland State University;Illinois Institute of Technology;New Jersey Institute of Technology;Northeastern Illinois University;Oklahoma State University Stillwater;San Jose State University;SUNY Buffalo;Texas A&M University Kingsville;University of Houston Clear Lake;University of Houston main campus;University of Illinois Springfield;University of Texas Arlington;University of Texas Dallas;University of Utah;Utah State University;|
San Jose State University;Southern Methodist University;University of Southern California;Wichita State University;Wright State University;Kansas State University;Missouri State University;University of Texas Dallas;|Wright State University;
University of California San Diego;Virginia Polytechnic Institute and State University;Ohio State University Columbus;Pennsylvania State University University Park (main campus);Texas A&M University College Station;University of Maryland College Park;ECE reject ENTS ;University of Illinois Urbana-Champaign;|Ohio State University Columbus;Pennsylvania State University University Park (main campus);Texas A&M University College Station;University of Maryland College Park;ECE reject ENTS ;
University of Florida;Virginia Polytechnic Institute and State University;University of Texas Dallas;North Carolina State University;University of Maryland College Park;University of Massachusetts Amherst;University of Minnesota Twin Cities;|University of Texas Dallas;
Rice University;|Rice University;
|
Arizona State University;Georgia Institute of Technology;Illinois Institute of Technology;Iowa State University;University of Illinois Urbana-Champaign;University of Wisconsin Madison;Washington State University;|
University of Southern California;Arizona State University;George Mason University;University of Illinois Chicago;University of Utah;North Carolina State University;University of California Irvine;University of Florida;|Arizona State University;George Mason University;University of Illinois Chicago;University of Utah;
University of Minnesota Twin Cities;|
North Carolina State University;University of Delaware;University of Cincinnati;West Virginia University;|University of Cincinnati;West Virginia University;
Arizona State University;Georgia Institute of Technology;University of Southern California;University of Texas Dallas;Virginia Polytechnic Institute and State University;University of California Berkeley;University of California Los Angeles;University of Maryland College Park;University of Texas Austin;|Arizona State University;Georgia Institute of Technology;University of Southern California;University of Texas Dallas;Virginia Polytechnic Institute and State University;
San Jose State University;Texas Tech University;;University of Missouri Columbia;University of Texas Arlington;University of Texas Dallas;|Texas Tech University;;
University of Illinois Chicago;University of Kansas;Arizona State University;Auburn University;Clemson University;Rutgers University;|University of Illinois Chicago;University of Kansas;
California State University Sacramento;George Mason University;University of Southern California;New Jersey Institute of Technology;San Jose State University;SUNY Binghamton;University of Massachusetts Dartmouth;University of North Carolina Charlotte;University of Texas Arlington;|
Mississippi State University;Polytechnic University of New York;University of Central Florida;Washington State University;University of Massachusetts Amherst;University of Southern California;|University of Central Florida;Washington State University;
Arizona State University;Northwestern University;Pennsylvania State University University Park (main campus);Rutgers University New Brunswick/Piscataway;University of Colorado Boulder;University of Florida;University of Southern California;;Georgia Institute of Technology;North Carolina State University;Ohio State University Columbus;Texas A&M University College Station;University of California Irvine;University of Pennsylvania;|Arizona State University;Northwestern University;Pennsylvania State University University Park (main campus);Rutgers University New Brunswick/Piscataway;University of Colorado Boulder;University of Florida;University of Southern California;;
University of California San Diego;University of Michigan Ann Arbor;Georgia Institute of Technology;Johns Hopkins University;University of California Los Angeles;University of Illinois Urbana-Champaign;University of Washington;|University of Michigan Ann Arbor;
Texas Tech University;Arizona State University;University of Utah;Oregon State University;University of Houston main campus;University of Massachusetts Amherst;|Arizona State University;University of Utah;
Oregon State University;San Jose State University;Syracuse University;University of Texas Dallas;Stevens Institute of Technology;|Stevens Institute of Technology;
Virginia Polytechnic Institute and State University;Arizona State University;Ohio State University Columbus;University of Florida;North Carolina State University;Purdue University;|Arizona State University;Ohio State University Columbus;University of Florida;
|
Washington State University;Drexel University;North Carolina State University;Rensselaer Polytechnic Institute;|Washington State University;
Texas A&M University College Station;University of Southern California;University of Minnesota Twin Cities;University of California Los Angeles;University of California San Diego;University of Wisconsin Madison;|University of Minnesota Twin Cities;
Carnegie Mellon University;Virginia State University;University of Maryland College Park;University of Michigan Ann Arbor;University of Southern California;|University of Maryland College Park;University of Michigan Ann Arbor;University of Southern California;
Virginia Polytechnic Institute and State University;Rutgers University New Brunswick/Piscataway;University of Texas Dallas;Texas A&M University College Station;University of California San Diego;University of Michigan Ann Arbor;University of Texas Austin;|Rutgers University New Brunswick/Piscataway;University of Texas Dallas;
Syracuse University;University of Colorado Boulder;University of Pennsylvania;University of Southern California;Iowa State University;Northeastern University;University of California Irvine;University of Florida;University of Wisconsin Madison;|Syracuse University;University of Colorado Boulder;University of Pennsylvania;University of Southern California;
University of Texas Arlington;Texas Tech University;University of Missouri Rolla;University of New Mexico;|Texas Tech University;University of Missouri Rolla;University of New Mexico;
Washington State University;|
|
Arizona State University;University of Cincinnati;University of Texas Dallas;|Arizona State University;
Louisiana State University Baton Rouge;Michigan Technological University;University of Cincinnati;University of Dayton;University of Florida;University of Texas Dallas;SUNY Buffalo;Vanderbilt University;|Louisiana State University Baton Rouge;Michigan Technological University;University of Cincinnati;University of Dayton;University of Florida;University of Texas Dallas;
Ohio State University Columbus;Virginia Polytechnic Institute and State University;Illinois Institute of Technology;SUNY Buffalo;University of Florida;Michigan State University;Pennsylvania State University University Park (main campus);University of Iowa;|Illinois Institute of Technology;SUNY Buffalo;University of Florida;
|
Drexel University;University of Cincinnati;University of Texas Arlington;University of Texas Dallas;Rochester Institute of Technology;First ;|Rochester Institute of Technology;First ;
Michigan Technological University;University of Cincinnati;;Washington State University;Clemson University;Colorado State University;University of Texas Dallas;|Michigan Technological University;University of Cincinnati;;Washington State University;
Colorado State University;Northeastern University;University of Massachusetts Amherst;University of Texas Austin;University of Missouri Rolla;Lehigh University;University of Colorado Boulder;University of Texas Dallas;|University of Missouri Rolla;
California State University Long Beach;New Jersey Institute of Technology;Polytechnic University of New York;SUNY Stony Brook;|SUNY Stony Brook;
Virginia Polytechnic Institute and State University;Arizona State University;Illinois Institute of Technology;Rochester Institute of Technology;University of Texas Dallas;Georgia Institute of Technology;|Arizona State University;Illinois Institute of Technology;Rochester Institute of Technology;University of Texas Dallas;
Carnegie Mellon University;University of Illinois Urbana-Champaign;University of Maryland College Park;University of Texas Austin;|
|
Ohio State University Columbus;University of California Irvine;University of Southern California;|Ohio State University Columbus;University of California Irvine;University of Southern California;
Indiana University/Purdue University at Indianapolis;University of Utah;|Indiana University/Purdue University at Indianapolis;University of Utah;
Polytechnic University of New York;Rochester Institute of Technology;|Polytechnic University of New York;Rochester Institute of Technology;
San Jose State University;University of Colorado Boulder;University of Southern California;Drexel University;George Mason University;Rochester Institute of Technology;Rutgers University New Brunswick/Piscataway;University of Florida;University of Houston main campus;University of Pennsylvania;|Drexel University;George Mason University;Rochester Institute of Technology;
|
|
|
Ohio State University Columbus;University of Florida;University of Utah;University of Michigan Ann Arbor;University of Texas Austin;|Ohio State University Columbus;University of Florida;University of Utah;
Virginia Polytechnic Institute and State University;North Carolina State University;University of Florida;University of Southern California;University of Wisconsin Madison;Texas A&M University College Station;University of California Los Angeles;University of Texas Austin;|North Carolina State University;University of Florida;University of Southern California;University of Wisconsin Madison;
Cleveland State University;Bradley University;Lamar University;Southern Illinois University Carbondale;University of Alabama Huntsville;University of Mississippi;|Bradley University;Lamar University;Southern Illinois University Carbondale;University of Alabama Huntsville;University of Mississippi;
Georgia Institute of Technology;University of Cincinnati;University of Wisconsin Madison;North Carolina State University;Stanford University;Texas A&M University College Station;University of California Irvine;University of Texas Austin;|University of Cincinnati;University of Wisconsin Madison;
Virginia Polytechnic Institute and State University;Rutgers University New Brunswick/Piscataway;SUNY Buffalo;Michigan State University;University of Cincinnati;University of Massachusetts Amherst;|Rutgers University New Brunswick/Piscataway;SUNY Buffalo;
Syracuse University;University of Delaware;Illinois Institute of Technology;Rochester Institute of Technology;SUNY Buffalo;|Illinois Institute of Technology;Rochester Institute of Technology;SUNY Buffalo;
Colorado State University-Pueblo;University of Colorado Boulder;University of Colorado Denver;University of Denver;University of Northern Colorado;|
|
|
Oregon State University;Texas A&M University College Station;University of California Los Angeles;University of California San Diego;University of Michigan Ann Arbor;Columbia University;California Institute of Technology;University of California Berkeley;|Columbia University;
San Jose State University;Texas Tech University;University of Houston main campus;SUNY College at Buffalo (Buffalo State College);University of Dallas;University of Southern California;|San Jose State University;Texas Tech University;University of Houston main campus;
Ohio State University Columbus;University of Colorado Boulder;Illinois Institute of Technology;Syracuse University;|Illinois Institute of Technology;Syracuse University;
North Carolina State University;Dream ;University of Southern California;University of Utah;Arizona State University;Northeastern University;University of California Santa Barbara;University of Colorado Boulder;University of Tennessee Knoxville;Virginia Polytechnic Institute and State University;|North Carolina State University;Dream ;University of Southern California;University of Utah;
Arizona State University;University of Texas Dallas;Duke University;Purdue University;University of Wisconsin Madison;|Arizona State University;University of Texas Dallas;
San Francisco State University;|San Francisco State University;
Arizona State University;University of Southern California;|
Texas A&M University College Station;University of Texas Dallas;|
Colorado State University;University of Massachusetts Amherst;University of Missouri Rolla;University of Southern California;University of Texas Dallas;Worcester Polytechnic Institute;University of Colorado Boulder;|University of Colorado Boulder;
|
SUNY Buffalo;University of Texas Arlington;University of Houston main campus;University of North Carolina Charlotte;SUNY Stony Brook;|University of Houston main campus;University of North Carolina Charlotte;
Michigan State University;Virginia Polytechnic Institute and State University;University of Iowa;North Carolina State University;Purdue University;University of Maryland College Park;University of Texas Austin;|University of Iowa;
|
North Carolina State University;University of Arizona;University of Cincinnati;University of Wyoming;Utah State University;West Virginia University;Carnegie Mellon University;|North Carolina State University;University of Arizona;University of Cincinnati;University of Wyoming;Utah State University;West Virginia University;
