640	520	3	?	7.4
?	?	?	100	?
630	340	3	87	6.9
?	?	5.5	114	?
680	380	3	99	7
?	?	?	?	8.525
780	640	4.5	117	5.9
?	?	?	?	?
?	?	?	?	?
710	440	3	105	?
730	300	3	?	7.6
650	650	3	102	6.3
705	410	3	88	6
?	?	?	?	?
800	580	3	101	8.5
615	620	5	106	?
644	515	3	112	5.6
760	440	3.5	?	?
800	410	?	115	?
?	?	5	106	?
?	?	4.5	102	6.7
?	?	?	?	?
?	?	5	?	8.6
760	560	3.5	109	?
790	450	4	105	8.38
760	330	?	?	8.2
730	485	3.5	101	7.86
?	?	?	94	?
780	520	4	102	6.712
550	290	3	84	7
800	590	4.5	110	8.9
780	370	3	?	?
?	?	?	?	?
?	?	4.5	99	7.2
740	530	4	104	?
790	610	4	112	9.575
730	350	3	95	6.953
720	420	3.5	114	?
?	?	?	?	?
600	470	3	93	?
800	660	4.5	111	?
730	540	3	93	7.5
?	?	5	107	?
?	?	5.5	107	7.5
720	435	3.5	108	6.645
770	635	3.5	?	7.89
690	500	3.5	106	7
?	?	5	104	?
?	?	?	?	?
?	?	?	?	8
?	?	?	?	6.72
?	?	?	?	?
780	485	3	100	7.2
?	?	?	?	?
?	?	?	?	?
670	520	3.5	108	5.7
690	360	3	90	7.06
?	?	4.5	111	6.9
770	330	?	105	7.46
?	?	?	?	?
800	380	3.5	95	7.62
?	?	5	?	6.44
?	?	?	?	8
690	330	3	?	7.6
800	420	3	?	7.9
770	340	3	99	7.176
?	?	?	?	?
?	?	6	99	?
760	330	3	91	6.2
770	450	4	108	6.9
780	395	2.5	93	7.273
?	?	?	?	?
740	340	3	89	5.8
?	?	?	?	?
790	420	3.5	86	5.7
790	465	2.5	103	7.18
760	465	3.5	102	?
680	370	?	?	?
?	?	?	?	?
?	?	?	?	9.25
800	630	?	108	?
800	630	?	108	?
?	450	3	96	6.1
770	400	3	?	?
730	360	3.5	102	9
?	?	?	?	8.5
760	350	3	85	7.29
?	?	?	?	?
?	?	?	?	6.7
770	435	4	107	6.7
780	635	3.5	104	7.4
?	?	?	?	?
?	?	?	?	7.9
720	500	4	107	6.5
?	?	?	?	7.25
700	500	3	94	7.3
800	450	4	?	7.38
?	?	?	89	7.4
770	545	4	108	8.72
?	?	?	?	?
730	570	3.5	99	6
?	?	?	?	?
615	310	2.5	?	8
?	?	5	100	6.4
?	?	?	?	?
?	?	?	?	?
790	485	4	115	7.5
770	380	3	90	6.616
770	300	3	87	6.5
740	540	?	96	6.1
770	630	4	?	9.875
?	?	?	?	?
770	465	4	?	8
710	510	3.5	97	7.276
705	450	3.5	?	6.2
?	?	?	?	6.49
780	370	3	90	7.2
?	?	4	101	6.1
770	480	2.5	96	?
510	725	3.5	86	7.5
?	?	5	110	7.54
800	420	?	?	7.81
800	465	3.5	102	7.43
?	?	?	?	?
750	575	?	?	7.762
?	?	?	112	?
?	?	?	?	?
690	395	3	102	6.26
800	730	4	116	7.34
760	395	3.5	?	5.8
800	630	4.5	104	7.4
?	?	?	?	?
750	435	3	108	6.9
760	515	4	116	6.4
760	420	3	94	8.3
790	670	3.5	106	?
?	?	?	?	7.5
?	?	5	110	7.52
690	410	3.5	104	7
?	?	?	?	?
800	700	?	?	8.44
790	500	4	116	6.93
?	?	5.5	117	6.242
615	435	3.5	?	6.52
770	530	3	?	?
?	?	?	97	?
?	?	?	102	?
?	?	5	104	8.13
670	770	2.5	78	?
?	?	?	?	?
760	435	3.5	115	5.8
420	760	3	93	7.8
780	590	4	111	6.5
770	500	3.5	96	8.1
?	?	?	?	?
740	360	3	100	6.4
595	370	3	95	6
770	360	2.5	83	?
?	?	?	?	?
?	?	?	106	?
644	515	3	?	?
770	710	?	?	8.1
?	?	4.5	105	?
760	370	3	109	7
620	470	2.5	101	8.34
?	?	?	?	?
750	485	2.5	104	7.06
