Texas A&M University College Station;University of Florida;University of Minnesota Twin Cities;University of Southern California;Iowa State University;North Carolina State University;|
|
Arizona State University;George Mason University;Indiana University-Bloomington;Northeastern University;SUNY Buffalo;University of Illinois Chicago;North Carolina State University;University of Florida;University of Pennsylvania;University of Southern California;|Arizona State University;George Mason University;Indiana University-Bloomington;Northeastern University;SUNY Buffalo;University of Illinois Chicago;
Rutgers University New Brunswick/Piscataway;Johns Hopkins University;North Carolina State University;University of California San Diego;University of Washington;University of Wisconsin Madison;|Johns Hopkins University;North Carolina State University;
University of California San Diego;University of Texas Austin;|University of California San Diego;University of Texas Austin;
Arizona State University;San Jose State University;15th April. SE ;SUNY Buffalo;University of Texas Dallas;North Carolina State University;SUNY Stony Brook;University of California Irvine;University of Florida;|Arizona State University;San Jose State University;15th April. SE ;SUNY Buffalo;University of Texas Dallas;
University of Minnesota Twin Cities;Northeastern University;Polytechnic University of New York;San Jose State University;University of California Riverside;University of Texas Dallas;Rutgers University New Brunswick/Piscataway;SUNY Stony Brook;Texas A&M University College Station;|Northeastern University;Polytechnic University of New York;San Jose State University;University of California Riverside;University of Texas Dallas;
"Illinois Institute of Technology;Santa Clara University;University of North Carolina Chapel Hill;San Jose State University;Denied by MS-CS due to limited seats| ;"|"San Jose State University;Denied by MS-CS due to limited seats| ;"
Indiana University-Bloomington;North Carolina State University;University of California Irvine;University of Pennsylvania;Cornell University;Pennsylvania State University University Park (main campus);University of Michigan Ann Arbor;|North Carolina State University;University of California Irvine;University of Pennsylvania;
George Mason University;Texas Tech University;University of California Riverside;University of California San Diego;University of Maryland College Park;University of Texas Arlington;University of Texas Austin;University of Texas Dallas;|
Rutgers University;Texas A&M University College Station;Georgia Institute of Technology;SUNY Buffalo;SUNY Stony Brook;University of Utah;Columbia University;North Carolina State University;University of Florida;Virginia Polytechnic Institute and State University;|Georgia Institute of Technology;SUNY Buffalo;SUNY Stony Brook;University of Utah;
California State University Sacramento;Illinois Institute of Technology;San Jose State University;Arizona State University;New Jersey Institute of Technology;San Diego State University;SUNY Buffalo;University of Texas Dallas;North Carolina State University;University of Florida;;|Arizona State University;New Jersey Institute of Technology;San Diego State University;SUNY Buffalo;University of Texas Dallas;
Johns Hopkins University;SUNY Stony Brook;Texas A&M University College Station;University of Florida;University of Southern California;Columbia University;University of California Los Angeles;University of California San Diego;University of Wisconsin Madison;|Johns Hopkins University;SUNY Stony Brook;Texas A&M University College Station;University of Florida;University of Southern California;
Michigan State University;University of Florida;University of Houston main campus;University of Illinois Chicago;University of Wisconsin Milwaukee;|University of Houston main campus;University of Illinois Chicago;University of Wisconsin Milwaukee;
University of Southern California;|University of Southern California;
Georgia Institute of Technology;Rutgers University New Brunswick/Piscataway;Texas A&M University College Station;University of Minnesota Twin Cities;Arizona State University;North Carolina State University;SUNY Buffalo;University of California Irvine;University of Florida;Virginia Polytechnic Institute and State University;|Arizona State University;North Carolina State University;SUNY Buffalo;
Rochester Institute of Technology;Syracuse University;University of Illinois Chicago;|Rochester Institute of Technology;Syracuse University;University of Illinois Chicago;
University of Maryland Baltimore County;University of Southern California;Arizona State University;Clemson University;Northeastern University;University of Texas Dallas;North Carolina State University;SUNY Buffalo;SUNY Stony Brook;|Arizona State University;Clemson University;Northeastern University;University of Texas Dallas;
University of Southern California;San Jose State University;|San Jose State University;
University of California Berkeley;University of Illinois Urbana-Champaign;|
