Rutgers University New Brunswick/Piscataway;University of Cincinnati;Michigan Technological University;Purdue University;SUNY Buffalo;University of Pennsylvania;North Carolina State University;University of Florida;University of Massachusetts Amherst;|Michigan Technological University;Purdue University;SUNY Buffalo;University of Pennsylvania;
Arizona State University;Illinois Institute of Technology;Michigan Technological University;Oregon State University;University of Florida;|
Carnegie Mellon University;Georgia Institute of Technology;Texas A&M University College Station;University of California Berkeley;University of California Davis;University of Illinois Urbana-Champaign;University of Michigan Ann Arbor;University of Pennsylvania;University of Texas Austin;|
|
Clemson University;University of Florida;Michigan Technological University;University of Michigan Dearborn;|Michigan Technological University;University of Michigan Dearborn;
California State University Northridge;Grand Valley State University;Michigan Technological University;University of North Texas;University of Texas Arlington;Wayne State University;Wright State University;|California State University Northridge;Grand Valley State University;Michigan Technological University;University of North Texas;University of Texas Arlington;Wayne State University;
Purdue University;|Purdue University;
Carnegie Mellon University;Arizona State University;Polytechnic University of New York;Rochester Institute of Technology;University of Houston main campus;|Arizona State University;Polytechnic University of New York;Rochester Institute of Technology;University of Houston main campus;
Illinois Institute of Technology;Iowa State University;University of Utah;Oklahoma State University Stillwater;University of Missouri Rolla;SUNY Buffalo;|Oklahoma State University Stillwater;University of Missouri Rolla;
Syracuse University;University of Southern California;University of Texas Arlington;|Syracuse University;University of Southern California;University of Texas Arlington;
Stanford University;University of Southern California;Purdue University;University of California Los Angeles;University of Michigan Ann Arbor;|Purdue University;
|
Arizona State University;Clemson University;University of Florida;University of Illinois Chicago;University of Pennsylvania;North Carolina State University;Ohio State University Columbus;Purdue University;Texas A&M University College Station;Virginia Polytechnic Institute and State University;|Arizona State University;Clemson University;University of Florida;University of Illinois Chicago;University of Pennsylvania;
University of California Berkeley;University of Maryland College Park;University of Michigan Ann Arbor;University of Texas Austin;Columbia University;University of Illinois Urbana-Champaign;University of Washington;Georgia Institute of Technology;North Carolina State University;Pennsylvania State University University Park (main campus);University of California Los Angeles;University of California San Diego;|Columbia University;University of Illinois Urbana-Champaign;University of Washington;
Michigan Technological University;SUNY Buffalo;Arizona State University;Michigan State University;North Carolina State University;Oklahoma State University Stillwater;University of Cincinnati;University of Florida;University of Minnesota Twin Cities;|Michigan Technological University;SUNY Buffalo;
Michigan Technological University;SUNY Buffalo;University of Missouri Rolla;University of Florida;|Michigan Technological University;SUNY Buffalo;University of Missouri Rolla;
|
|
Georgia Institute of Technology;Illinois Institute of Technology;Stanford University;University of California Berkeley;University of California Los Angeles;University of California San Diego;University of Michigan Ann Arbor;|
|
|
|
Arizona State University;Florida Institute of Technology;Grand Canyon University;University of Arizona;Washington State University;|
|
Texas A&M University College Station;University of Florida;University of Minnesota Twin Cities;University of Texas Austin;Virginia Polytechnic Institute and State University;North Carolina State University;|North Carolina State University;
|
|
