740	605	3.5	114	6.1
770	650	3.5	114	7.93
?	?	?	?	7.6
?	?	?	?	7.8
790	650	3	103	8.02
710	490	3	?	7.55
720	500	3.5	?	7.3
?	?	?	?	?
800	540	3	98	9.3
?	?	?	?	?
750	400	?	?	6.8
720	420	?	94	?
760	380	3	101	7.6
760	280	3	87	?
?	?	?	?	?
760	300	2.5	?	?
720	620	3.5	115	6.3
644	395	3.5	?	7.3
?	?	?	?	9.45
?	?	?	?	7.7
?	?	?	?	?
?	?	?	?	7.8
800	560	4.5	108	8.18
800	430	4	102	9.335
800	320	2.5	?	7
750	600	3	?	7.93
800	605	3.5	117	8.472
?	?	?	?	?
750	320	2.5	99	7.71
760	590	3	117	8.7
800	450	4	92	7.4
800	530	3.5	111	8.5
800	670	4.5	?	8.72
?	?	?	?	6.4
800	580	3	103	7.3
760	580	3.5	100	9.66
800	400	4	?	?
?	?	?	104	9.1
800	485	4.5	?	7.92
800	570	3.5	108	8.6
800	600	3	?	8.5
720	390	3	100	7.8
780	480	3.5	?	7.5
750	430	?	?	8
?	?	?	?	?
750	470	3.5	105	7.18
?	?	?	?	8
750	630	3.5	110	7.03
680	410	3	93	?
770	520	3.5	106	7.64
680	540	3.5	?	6.2
760	650	3.5	114	7.5
750	470	?	108	8.12
?	?	?	?	8.14
730	480	3	102	?
800	420	3.5	101	8.28
?	?	?	?	7.7
?	?	?	?	5.8
730	550	3	97	?
790	440	2.5	103	7.26
800	670	3.5	107	8.7
740	560	2.5	?	?
720	520	3.5	96	7.006
770	440	?	103	7.6
800	515	4.5	110	9.5
800	400	3	?	8.4
780	490	3	?	9.1
790	610	3.5	113	7.87
750	380	?	104	6.5
790	540	?	?	8.74
750	510	?	?	9.1
460	460	3	77	?
730	450	3	89	6.15
800	450	3	?	9.08
730	450	3	105	8.4
730	480	3	94	?
690	250	2.5	78	5.7
730	480	3.5	92	?
?	?	?	?	8.63
800	560	4	102	7.8
720	370	3	?	6.7
?	?	?	?	7
740	500	?	101	7.85
?	?	?	97	?
?	?	?	?	8.56
770	570	3	93	8.81
730	490	3.5	107	7.5
?	?	?	99	8.3
750	330	3	?	?
700	300	3	91	8.523
690	360	?	?	7
800	520	3	96	7.6
?	?	?	?	?
?	?	?	?	5.32
790	540	4	106	8
760	320	3	?	6.9
760	395	3	104	7.1
780	570	3	100	7.2
720	550	3	90	8.9
710	660	5	114	7.7
?	?	?	?	7.82
780	510	3.5	?	6.73
760	530	3	96	6.534
620	580	4	115	7.85
?	?	?	?	9.8
730	320	3	77	7.8
770	660	?	?	?
720	300	2.5	90	7.58
750	410	?	?	7.31
760	310	3	?	8.48
750	360	3.5	85	7.9
750	570	4	99	8.98
750	310	2.5	88	6.7
?	?	?	107	8.134
790	320	3	89	6.3
600	280	?	?	?
720	310	3	?	8.5
?	?	?	?	?
800	550	3.5	112	8.34
600	370	?	?	6.9
790	550	3.5	110	?
730	600	3.5	104	7.6
?	?	?	76	8.056
?	?	?	?	7.112
780	600	3.5	115	7.61
740	420	2	89	6
750	300	3	78	8
?	?	?	?	8
?	?	?	?	7.6
750	410	?	94	6.7
730	310	?	?	9.55
800	370	2.5	102	7.45
670	600	3	?	7.7
670	490	3	102	8.5
700	350	?	?	?
710	570	3.5	95	?
710	280	3	85	6.85
770	360	3	86	8
750	400	3	95	8.5
760	550	2.5	108	8.106
700	430	3.5	94	7.5
740	620	3.5	112	7.08
750	530	3	95	4.35
800	400	3	105	8.25
690	380	?	?	?
?	?	?	?	9.22
790	460	3.5	107	8.5
720	290	2.5	?	6.4
770	740	?	?	7.83
